Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,ccp_alpha,class_weight,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,monotonic_cst,n_estimators,random_state,splitter,subsample,accuracy,Model,Data,Model_Variation
3/21/25 22:47,11ms,736c25dcb6b148f88e0703bc7718f182,wistful-snipe-503,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,gini,,,3,,,,,7,,,,,,,0.926842105,dt,,
3/21/25 22:45,1.4s,a1d1dbc09c5848c5b8f09132ad6f4735,nebulous-duck-560,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,squared_error,1.287775817,log_loss,None,,,,,,,,239,,,0.349572996,0.916666667,gb,Training,
3/21/25 22:45,0.9s,f9d10ab8ed8448e4bc17c42998ed788b,angry-gnu-690,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,0.724140302,log_loss,None,,,,,,,,444,,,0.310654343,0.915789474,gb,,
3/21/25 22:45,2.5s,0889118df751411b9d15c3d95ea60382,bedecked-tern-983,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,squared_error,1.033299993,log_loss,None,,,,,,,,479,,,0.411172237,0.908333333,gb,Training,
3/21/25 22:45,1.2s,90bcbc82b4604dcf9f26598b90d40bb6,aged-kite-914,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.299848566,log_loss,None,,,,,,,,134,,,0.307352708,0.875,gb,Training,
3/21/25 22:52,0.8s,18344d4723fb4fb69155783ae8ddd437,selective-ant-313,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,3,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:52,0.8s,c7ab29591da9434ba65d90e8e3750fb9,capable-fox-289,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:52,1.3s,10b5fccad25f469ab55ea8f8c1b97586,receptive-midge-972,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,8,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:51,0.8s,067902a6db864ef19c23b6ed342a4713,agreeable-tern-831,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,3,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:51,0.9s,b744740d312849bf82e6d34af0eb4629,popular-shrimp-2,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:51,1.1s,26c19ac0d6a34e849255c40db4fad4c7,skillful-cub-480,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,8,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:50,1.0s,b00979e5eefd4c6e91a2e70cb71a80c3,stylish-swan-397,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,3,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:50,1.0s,a9b97b79f4fa49b7a02f57fef13361c5,bright-auk-108,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,5,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:50,1.2s,746db64bedbd41fd901b5d04e9829a7a,wise-loon-223,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,8,0,None,,None,best,,0.87,dt,validation,
3/21/25 22:49,0.8s,145785952ce648da93c7a13212c98456,casual-shrew-105,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,3,None,None,0,1,5,0,None,,None,best,,0.87,rf,validation,
3/21/25 22:49,0.8s,28a870fdbb26498e8394c8146613a66d,casual-dove-428,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,5,0,None,,None,best,,0.87,rf,validation,
3/21/25 22:49,1.2s,d98a356789e548a4ba284fea8afe2b15,thoughtful-rook-158,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,0,None,gini,,,5,None,None,0,1,8,0,None,,None,best,,0.87,gb,validation,
3/21/25 22:47,269ms,9d430b3718ca4d7d943e3a3d76fa76db,able-panda-216,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.404776114,log_loss,2,,,,,,,,131,,,0.664951751,0.863157895,gb,,
3/21/25 22:48,1.6s,8a4c512af2134e3fb5ced87b8107914c,skillful-snipe-423,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,squared_error,1.860320191,log_loss,None,,,,,,,,320,,,0.246256702,0.833333333,gb,Training,
3/21/25 22:47,240ms,4d5cdb55a67947fe911fb03ac3b2b8bd,blushing-turtle-272,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,squared_error,0.866240656,log_loss,2,,,,,,,,101,,,0.323073464,0.795263158,gb,,
3/21/25 22:45,1.0s,00a4f55a319b4c208cd3976585f5e21c,burly-trout-807,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,squared_error,0.945957006,log_loss,2,,,,,,,,34,,,0.866992045,0.791666667,gb,Training,
3/21/25 22:47,404ms,1cd94b74a5b74a639b546ede5a26a615,capable-finch-614,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.246727086,log_loss,3,,,,,,,,192,,,0.115433685,0.768947368,gb,,
3/21/25 22:45,0.5s,b56bffc135844a1b8b09f7f952ab62bb,ambitious-flea-404,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.260527365,log_loss,1,,,,,,,,289,,,0.713960036,0.757894737,gb,,
3/21/25 22:45,0.7s,1d552eec67f4488d8112a4f46c020538,likeable-hare-589,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.24513414,log_loss,1,,,,,,,,355,,,0.71834135,0.705263158,gb,,
3/21/25 22:47,0.9s,158859da25404bc2934f73605b1e8f75,big-doe-763,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,entropy,,,1,,,,,5,,,,,,,0.666666667,dt,Training,
3/21/25 22:45,0.9s,aed9ddb580744128859e0df85c4ce13b,invincible-foal-479,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,gini,,,1,,,,,2,,,,,,,0.666666667,dt,Training,
3/21/25 22:47,2.0s,773f653e2ce14b738d8dee3aed3df681,enthused-swan-79,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.838559571,log_loss,3,,,,,,,,451,,,0.778739137,0.541666667,gb,Training,
3/21/25 22:45,1.1s,8f1535b0bc2844cb821383df01924e41,glamorous-hog-420,LOCAL,/opt/anaconda3/envs/mlops/lib/python3.12/site-packages/ipykernel_launcher.py,skier,FINISHED,,,friedman_mse,1.784880574,log_loss,2,,,,,,,,87,,,0.570424996,0.475,gb,Training,
